subject_id,case_id,label_Arousal,label_Valence,Label,Labell,GSR_0,GSR_1,GSR_2,GSR_3,GSR_4,GSR_5,GSR_6,GSR_7,GSR_8,GSR_9,GSR_10,GSR_11,GSR_12,GSR_13,GSR_14,GSR_15,GSR_16,GSR_17,GSR_18,GSR_19,GSR_20,GSR_21,GSR_22,GSR_23,GSR_24,GSR_25,GSR_26,GSR_27,GSR_28,GSR_29,GSR_30,ECG_0,ECG_1,ECG_2,ECG_3,ECG_4,ECG_5,ECG_6,ECG_7,ECG_8,ECG_9,ECG_10,ECG_11,ECG_12,ECG_13,EEG_0,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8,EEG_10,EEG_11,EEG_12,EEG_13,EEG_14,EEG_15,EEG_16,EEG_17,EEG_18,EEG_19,EEG_20,EEG_21,EEG_22,EEG_23,EEG_24,EEG_25,EEG_26,EEG_27,EEG_28,EEG_29,EEG_30,EEG_31,EEG_32,EEG_33,EEG_34,EEG_35,EEG_36,EEG_37,EEG_38,EEG_39,EEG_40,EEG_41,EEG_42,EEG_43,EEG_44,EEG_45,EEG_46,EEG_47,EEG_48,EEG_49,EEG_50,EEG_51,EEG_52,EEG_53,EEG_54,EEG_55,EEG_56,EEG_57,EEG_58,EEG_59,EEG_60,EEG_61,EEG_62,EEG_63,EEG_65,EEG_66,EEG_67,EEG_68,EEG_69,EEG_70,EEG_71,EEG_72,EEG_73,EEG_74,EEG_75,EEG_76,EEG_77,EEG_78,EEG_79,EEG_80,EEG_81,EEG_82,EEG_83,EEG_84,EEG_85,EEG_86,EEG_87
8,7,1,1,HAHV,3,-0.353864247,0.136897646,-0.134787667,0.346993388,0.634490576,-0.281728522,-0.814709406,0.143713888,0.220856148,0.214631091,0.021969575,0.171828434,-0.045602373,-0.040716667,-0.049997499,-0.059064986,-1.124879008,0.348842312,0.120945043,0.44254502,0.465916121,0.497775131,0.476090519,0.44121234,0.465473484,0.491191308,0.468171747,-1.167587972,-0.047055148,1.064334617,-0.082924539,-0.067909673,-0.136265264,-0.065232918,0.470190019,0.033350387,-0.065232918,-0.008762141,0.291236425,-0.001093708,0.8399826,-0.208476428,-0.457198609,0.33767102,0.798168176,1.329981592,3.286327266,0.661179994,-1.004862585,2.533749355,1.288525552,0.436333549,0.047704553,-0.873478479,-0.989407555,-0.051134435,-1.154906419,-19.49936253,21.86629684,-1.842860577,-1.814861363,-0.085112738,-1.132680183,-0.914977132,0.0562563,-0.587262113,0.630317496,-1.163293733,19.64579713,21.93216821,-1.833517135,-1.835952142,0.0064071,-1.126195586,-0.607452301,-0.00605172,-0.898622083,-0.453601347,-0.358664272,-1.597337117,-0.233689836,-1.875729194,1.61431957,0.083322798,-0.868531142,-0.854359679,-2.983312915,-0.52617144,-0.409499394,-0.329331375,-1.133296556,-0.070989307,-1.849931353,1.565758919,0.032081524,-1.010264486,-0.841534288,-1.555936682,-0.867746119,-0.463933476,-0.513610234,-1.302575155,-0.088377817,-2.007994507,1.489657691,0.022299648,-1.336437712,-0.760327765,-0.82416669,-0.242642284,-0.096348513,-1.626407938,-0.048333958,-1.896154461,1.33305974,0.022081161,-1.245302446,-0.811825559,-1.176703467,-0.840222994,-0.473186853,-0.412159765,-1.48213192,-0.139014855,-1.989499479,1.570602224,0.034354081,-1.081221681,-0.835256935,-1.118151451,-0.882388309
8,8,1,-1,HALV,2,-0.337181247,-0.951236625,-0.405955008,0.15831557,1.116804609,0.127202286,-0.814709406,-0.680805183,-0.303912749,-0.268300479,-0.116727121,-0.190937329,-0.036085694,-0.014128425,-0.057299914,-0.064821641,-0.56869919,-0.235147049,-0.079321433,-0.480514287,-0.234141055,-0.190168206,-0.256990611,-0.44610804,-0.261686462,-0.193924457,-0.261001803,-0.206261598,-0.068857511,-1.239394491,-0.081664909,-0.117578252,-0.193800421,-0.554179244,0.216606128,-0.164060274,-0.554179244,-0.113832465,0.362088909,-0.248430047,0.849765204,-0.237325185,-0.60390329,-0.370859764,0.577644095,0.739359553,0.764095996,0.961566104,-0.394893672,0.152077064,0.772738095,1.467077317,-0.005554093,0.005276315,-0.159731121,1.079046473,-0.13674775,-0.711096452,-0.018599739,-0.525819423,-0.330984763,-0.385631174,0.437310533,0.329982723,0.069052461,0.335114193,0.193308165,0.60365732,-0.364877228,-0.057834288,-0.665411013,0.740544588,-1.000820389,0.830429482,0.314032792,0.101911452,0.018603604,-0.458887906,-0.356120026,0.540490559,0.030523054,0.130760992,-1.024039858,0.184460832,0.676164386,0.679050083,-0.509212974,0.542930172,-0.390405222,-0.302007148,0.255734219,-0.058428594,1.010120463,-1.014624558,0.202804516,0.343897125,0.231353871,-1.196211185,0.818929204,-0.463816296,-0.513447846,-0.28244296,-0.08695521,0.000721558,2.484575355,0.023977137,-0.125223928,0.604853003,0.032383142,-0.242498098,-0.096346175,0.40395261,0.098793303,-1.308250356,0.374173334,0.023363307,0.21766512,0.040702945,-0.703655547,-0.026540172,-0.471425922,-0.409921936,0.425954085,-0.046008658,0.553768606,-0.994620361,0.052636583,-0.094549808,1.337358892,-0.772249961,1.521349383
8,9,1,-1,HALV,2,-0.385810365,-0.306503558,0.183078683,-0.124217956,0.675910674,0.249283353,-0.302942487,-0.4361092,0.397281175,0.322788752,0.45237397,0.412634431,-0.032187922,-0.029522088,-0.040858783,-0.043398516,-0.012519373,0.438407676,0.486175197,0.422990948,0.430189064,0.449716152,0.428401636,0.420585464,0.429680119,0.442830618,0.42350659,0.755064777,-0.046886971,-0.471484789,-0.037476955,-0.46290763,-0.147674839,-0.086888194,0.363146044,-0.585830966,-0.086888194,0.419576724,0.301786645,-0.551932653,0.814871671,0.691116767,0.274026222,-0.431765718,0.008943324,0.777899081,1.744496382,-0.271631851,-1.002899182,1.611811694,2.8740944,0.533556007,0.633549657,-0.961353958,-0.989407555,-0.042694794,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,-0.219381483,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.479339876,-0.367852754,-0.725314872,-0.465342282,-1.875729194,-1.024039858,0.009183477,-1.329033716,-0.854359679,-0.081200446,-0.882538644,-0.41973796,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.464196764,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.244054035,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.473817805,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,10,1,1,HAHV,3,-0.363774751,-0.556540807,-0.571934102,0.408073765,0.755069084,-0.302982441,0.208824433,-0.749958395,-0.218031806,-0.182118379,0.011677749,-0.104975834,-0.046011303,-0.023440086,-0.061352006,-0.063363732,0.543660444,-0.111876796,0.017979221,-0.261825635,-0.244281303,-0.214779633,-0.233625794,-0.270667873,-0.24365999,-0.21580964,-0.241376419,0.27440159,-0.068502485,-1.239394491,-0.082645807,-0.111386204,0.005063203,0.02308461,0.364850007,-0.151591702,0.02308461,-0.144249896,0.220901038,0.020451168,0.94469933,0.186591758,-0.138114928,-0.096481469,0.55235426,0.849332356,1.320837936,0.738170503,-0.5166591,0.190491133,0.314260356,-1.694650592,0.032487797,-1.049229438,-1.173780095,0.39049975,-0.050248759,-0.224910536,-0.07006331,2.858755611,0.444508535,0.696864422,-0.706371842,-0.603737168,-0.001534461,-0.894720882,-0.351758756,-0.305749327,0.412128154,-0.059036351,0.11825512,-1.835952142,-0.840659159,-0.211333186,-0.607452301,0.18046924,-0.592880188,-0.445610344,-0.356276927,-1.184410704,-0.316924857,-1.875729194,2.761144146,0.082465696,0.913122021,-0.854359679,-0.501235232,-0.52617144,-0.391367072,-0.327737805,-1.33953021,-0.037017632,-1.849931353,0.688166569,0.009422242,0.8562826,-0.483904901,-0.118286229,-0.19307599,-0.463443439,-0.513287148,-0.924748392,-0.115710878,-2.007994507,2.565412415,0.023815601,-0.768986989,-0.760327765,-0.82416669,-0.237764844,-0.09594049,-1.476147246,-0.044027082,-1.896154461,0.84045945,0.022156333,-0.274922709,-0.811825559,-0.145267117,-0.48293441,-0.472731152,-0.412005742,-1.155667145,-0.170588405,-1.989499479,1.069276998,0.03427905,0.014855287,-0.835256935,-0.367805248,-0.48176536
8,11,1,1,HAHV,3,-3.254369254,0.178050992,-1.073449497,1.166759198,-4.328557649,-0.914160146,-1.838243245,-1.5904359,-2.189092263,-1.801598573,-1.103503698,-0.973842767,-0.060755201,-0.041728425,-0.074578889,-0.074222677,-2.237238642,1.806097268,3.021454067,4.536079795,4.618853944,4.652675255,4.841436007,5.032144004,5.006183203,4.986979067,5.123627431,-5.493556657,-0.078225214,-3.543123599,-0.107003818,-0.021963509,-0.119604918,-0.161322416,0.604740938,-0.067383077,-0.161322416,-0.208361316,0.652152039,-0.162516413,1.002432813,-0.050279174,-0.505663603,-0.074203923,0.566225562,0.788236088,0.164951288,-0.204220137,-0.98734425,2.745026735,2.167274552,-1.707618572,0.237914002,-1.137104917,-1.173780095,-0.042694794,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,-0.215483809,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.46933643,-0.367852754,-0.725314872,-0.465342282,-1.875729194,-1.024039858,0.009183477,-1.329033716,-0.854359679,-0.081200446,-0.882538644,-0.406893166,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.46414381,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.242683233,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.474376048,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,12,1,1,HAHV,3,-3.254369254,0.178050992,-1.073449497,1.166759198,-4.328557649,-0.914160146,-1.838243245,-1.5904359,-2.189092263,-1.801598573,-1.103503698,-0.973842767,-0.060755201,-0.041728425,-0.074578889,-0.074222677,-2.237238642,1.806097268,3.021454067,4.536079795,4.618853944,4.652675255,4.841436007,5.032144004,5.006183203,4.986979067,5.123627431,-5.493556657,-0.078225214,-3.543123599,-0.107003818,-0.047099701,-0.041536059,-0.048193541,0.616197092,0.117083919,-0.048193541,0.178522216,0.48040479,-0.129012653,1.018562178,0.615916546,-0.143108835,-0.18715812,0.001122107,0.866358437,0.714419022,-0.14160358,-0.774809158,1.650225763,0.753634856,-3.226718222,0.565074255,-0.258350123,-0.251917392,1.986398185,3.452085509,-0.316980795,-0.073086814,-1.842860577,1.9582118,-0.476108418,-0.444706723,-0.603737168,0.086162866,-0.894720882,0.402414348,0.084677405,0.66868417,-0.039724372,-0.125716412,-1.835952142,-1.007938666,-0.789762316,-0.914613999,0.056364301,-0.898622083,-0.421592442,-0.345431135,-0.668664789,-0.34303259,2.653032205,1.904638124,-0.238102028,1.223607816,-0.854359679,0.672571379,-0.401067004,-0.326280058,-0.318239624,-1.088065414,-0.038407941,-0.129185893,0.655420586,-0.237927178,0.158614878,-0.841534288,0.143182082,-0.530411054,-0.463759542,-0.51360475,-1.121579549,-0.077303975,0.347907051,0.892707092,0.020802333,1.508642808,-0.760327765,-0.395891774,-0.222946458,-0.091601827,0.142380145,-0.057158239,0.862813223,-0.01719743,0.009100929,0.654394188,-0.811825559,0.679778694,-0.840222994,-0.463544896,-0.410534987,-0.596950896,-0.177493893,1.110865425,1.811498761,0.016596794,1.605281202,-0.835256935,-0.006330908,-0.48176536
8,13,1,-1,HALV,2,1.183130884,-1.37144779,1.180518175,-1.787998725,0.137449396,1.810275611,0.208824433,-0.148857395,0.463847829,0.504391656,0.633572745,0.590369476,-0.03290872,-0.02541655,-0.049449795,-0.056716264,-0.56869919,0.035581943,0.163548853,0.296939032,0.222720541,0.206216705,0.230546814,0.295590097,0.223313272,0.201603524,0.224893959,0.755064777,-0.059353627,1.832244319,-0.075918962,0.236860667,0.271850937,0.159207056,0.34153717,0.191654006,0.159207056,-0.031315609,0.313434021,-0.094102011,0.561348268,0.647312853,0.050619203,-0.592560263,-0.082167837,0.863617092,1.758352696,1.447630861,-0.548520519,0.478596652,0.237847399,-2.591527761,0.336822916,-1.137104917,-1.358152636,1.598046894,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,0.708264886,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.473008745,-0.36745962,4.6203202,4.623937435,-1.490168335,-1.024039858,-0.001035623,-1.063015239,-0.854359679,0.19798997,-0.882538644,-0.41055666,-0.331193086,1.569281293,0.186084746,-0.828484276,-1.014624558,-0.062304225,-0.77237123,-0.841534288,0.30261592,-0.867746119,-0.463914341,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.241619337,-0.095641988,0.476055264,-0.019803509,0.475589688,-0.968660531,0.018742513,0.051418806,-0.811825559,0.915518384,-0.840222994,-0.473342114,-0.411896168,0.666133486,0.015549682,0.045114989,-0.994620361,0.025007124,-0.372114585,-0.835256935,0.478999216,-0.882388309
8,14,1,1,HAHV,3,-3.254369254,0.178050992,-1.073449497,1.166759198,-4.328557649,-0.914160146,-1.838243245,-1.5904359,-2.189092263,-1.801598573,-1.103503698,-0.973842767,-0.060755201,-0.041728425,-0.074578889,-0.074222677,-2.237238642,1.806097268,3.021454067,4.536079795,4.618853944,4.652675255,4.841436007,5.032144004,5.006183203,4.986979067,5.123627431,-5.493556657,-0.078225214,-3.543123599,-0.107003818,0.173793412,0.176240745,0.024883325,0.272327793,0.180499834,0.024883325,-0.082816122,0.454576452,0.025572825,0.676921273,0.932447428,0.30799699,-0.194680625,0.237121607,0.75484108,2.278945569,0.759943729,-0.81707883,0.785909206,1.861622726,0.00722603,-0.606615953,-1.312855876,-1.450338906,-1.310157203,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,-1.347758055,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.484530854,-0.367852754,-0.725314872,-0.465342282,-1.875729194,-1.024039858,0.009183477,-1.329033716,-0.854359679,-0.081200446,-0.882538644,-0.427307214,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.46426737,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.246186393,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.474903277,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,15,1,-1,HALV,2,-0.347895839,0.384343696,-0.074079882,0.082377093,-0.878723683,-0.292505376,1.744125191,-0.147337544,0.250438629,0.339631186,0.589342154,0.768811323,-0.045921919,-0.04678677,-0.048522566,-0.038789026,1.656020078,0.311465068,0.525014446,0.320087696,0.376614966,0.394271247,0.354438153,0.316957437,0.363988179,0.387706571,0.352712191,1.716391151,-0.055088597,-0.471484789,-0.054941425,-0.108739259,-0.126657241,-0.213282714,0.479586784,-0.131378609,-0.213282714,0.200219248,0.350362249,-0.280785186,1.046862528,0.055684576,-0.16674373,0.091788525,0.521686188,0.760412511,0.811054748,0.800433137,-0.193498039,-0.520169147,0.524395986,-0.948544265,0.953101532,-0.521976562,-0.620662473,1.056053817,-1.112230373,-0.029562026,-0.074563201,2.512940336,2.592028438,-0.094811462,-1.035658285,-0.914977132,0.056630273,-0.894720882,1.269529917,-1.111342135,-0.0358627,-0.072562175,2.535791209,2.598018974,0.018872774,-1.220632995,-0.914613999,-0.006538356,-0.898622083,-0.480907984,-0.367826096,-0.725314872,-0.326519872,2.782475474,2.900354066,0.009237045,-1.257499336,-0.854359679,-0.102435374,-0.882538644,-0.427307214,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.46426737,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.246186393,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.474903277,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,16,1,1,HAHV,3,-0.354689524,-0.294835896,-0.444159888,0.342924987,0.258948351,-0.117728124,0.208824433,-0.248597605,-0.043608794,-0.089090916,0.119181796,0.153917051,-0.04164399,-0.030012206,-0.058095387,-0.061848793,-0.012519373,-0.000779296,0.049781444,-0.129654675,0.006130747,0.059929138,0.00316793,-0.118973736,0.004431303,0.056171813,0.000614194,0.27440159,-0.0674543,0.296424914,-0.098304892,-0.178792946,-0.193185601,-0.395889,0.340669527,-0.527121935,-0.395889,-0.205924603,0.384507188,-0.621537599,0.999246103,-0.219960008,-0.426168984,-0.31760168,0.068360842,1.165061962,1.852321726,1.016964774,-0.720487741,0.670666998,-0.354353014,-2.274318305,1.013968555,-1.049229438,-1.173780095,-1.310157203,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,-1.347758055,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.464973633,-0.367533869,-0.727577509,-0.279344929,1.122203202,1.090625111,0.005377157,2.247685306,-0.854359679,-0.0297086,-0.52617144,-0.411489284,-0.33412798,-0.488235892,-0.080741645,0.405109502,0.995978811,-0.010296523,1.332069112,-0.841534288,-0.018125881,-0.867746119,-0.46426737,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.241851705,-0.096582114,-0.62494116,-0.069268084,-0.0891113,0.820358117,0.021405648,-0.415400845,-0.811825559,0.029941094,-0.840222994,-0.46844489,-0.412592067,-0.730030964,-0.147553161,-1.456624261,1.20600206,0.031552932,-0.562560491,-0.835256935,-0.062912015,-0.882388309
8,17,1,1,HAHV,3,-0.375660214,-0.32099161,-0.741742298,0.684174725,1.021998606,-0.399067783,-0.814709406,-0.497283196,-0.634135823,-0.560592625,-0.447025571,-0.709805346,-0.04821374,-0.029192563,-0.065758294,-0.069948106,-0.56869919,-0.71819105,-0.370213338,-0.634381707,-0.704038486,-0.71057919,-0.704838891,-0.640026625,-0.69431124,-0.708478334,-0.699302086,-0.206261598,-0.074084083,0.296424914,-0.096563567,-0.202145384,-0.175632456,-0.049212721,0.396656448,-0.340021857,-0.049212721,-0.000259196,0.131655067,-0.068452537,0.796577134,0.186336167,-0.196188481,-0.564749828,-0.238689421,1.125752555,1.616287595,0.647767574,-0.808895204,1.093221759,0.428879791,1.911962296,-0.134896519,-0.961353958,-1.173780095,-0.344270708,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,0.591334672,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.454953097,-0.367852754,-0.725314872,-0.465342282,-1.875729194,-1.024039858,0.009183477,-1.329033716,-0.854359679,-0.081200446,-0.882538644,-0.40995145,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.46352954,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.235448447,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.471166153,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,18,1,1,HAHV,3,-0.425952341,-0.953880798,-0.317176594,0.026921909,0.824102581,0.159110786,-0.302942487,-0.647115156,-0.076795734,-0.01834584,0.124788604,0.175133654,-0.033728818,-0.012342137,-0.053763512,-0.057630696,-0.012519373,0.015623736,0.153849188,0.10285809,0.054840427,-0.038880293,0.016112416,0.126474594,0.012326582,-0.042360097,0.011604777,-0.206261598,-0.063482088,1.832244319,-0.087425454,-0.289948379,-0.145884869,-0.126805749,0.328260835,-0.230711708,-0.126805749,-0.251435184,0.235080447,0.342818826,0.324985292,0.143515848,-0.276623829,0.55038661,1.27754458,0.807629368,0.672579978,1.733155054,0.074033729,-0.385719905,-0.621798362,-0.323284206,0.108571577,-0.258350123,-0.436289933,0.354565081,-0.266117881,1.610315457,0.08313483,-0.893708013,-1.822318029,0.692976727,-1.009197767,-0.914977132,0.023641661,-0.894720882,0.398335303,-0.701129308,1.484230192,0.056058469,-0.842844854,-1.835952142,0.23391564,-1.043562853,-0.914613999,-0.020603931,-0.898622083,-0.455816706,-0.360676715,-0.684682419,-0.275766659,0.768116699,1.196689811,-0.030444726,1.912367898,-0.471007239,0.051305198,-0.52617144,-0.403254314,-0.321776391,0.50023401,-0.018929916,0.326536649,-1.014624558,0.03875605,-0.159338609,-0.483904901,-0.099944822,-0.530411054,-0.46340792,-0.513649659,1.811542503,0.527357322,-1.487216268,-0.382031165,0.020559493,-0.767030263,-0.760327765,-0.82416669,-0.229093327,-0.093181631,-0.162248185,-0.072530492,0.822477438,-0.968660531,0.017039434,0.833773961,-0.437479814,0.015595682,-0.840222994,-0.473497142,-0.412148097,2.271158521,0.76120724,-1.262851455,-0.994620361,0.036758803,-1.052857397,-0.40073377,-0.270272043,-0.882388309
8,19,1,1,HAHV,3,-0.346801909,0.349207262,0.160040548,-0.251891341,-0.934870927,-0.310206945,1.232358271,-0.171908466,0.39172968,0.564960406,0.58223015,0.556100732,-0.046354018,-0.045918547,-0.042450675,-0.034870211,1.099840261,0.530986217,0.575359563,0.521941299,0.498217716,0.511402163,0.501328354,0.50647971,0.496408771,0.504263334,0.494398008,0.755064777,-0.038305205,1.064334617,-0.069840423,-0.025195305,-0.067901337,-0.401341904,0.209919878,0.056745751,-0.401341904,-0.020819213,0.217596182,-0.626690971,1.050436993,-0.309896257,-0.359601107,-0.385311677,-0.281163305,0.903502109,1.372605541,0.089929734,-0.840287125,1.05480769,0.600808943,1.824394776,-0.16533003,-0.785603,-0.805035014,-1.310157203,-1.155535488,-0.029562026,-0.093133208,-1.842860577,-1.822318029,-0.085117472,-1.314963749,-0.914977132,0.056256945,-0.894720882,-1.347758055,-1.16439468,-0.0358627,-0.091186239,-1.840910212,-1.835952142,0.006415789,-1.315070404,-0.914613999,-0.006052312,-0.898622083,-0.484530854,-0.367852754,-0.725314872,-0.465342282,-1.875729194,-1.024039858,0.009183477,-1.329033716,-0.854359679,-0.081200446,-0.882538644,-0.427307214,-0.334417809,-0.491942161,-0.116834129,-1.849931353,-1.014624558,-0.007183034,-1.303056186,-0.841534288,-0.069454592,-0.867746119,-0.46426737,-0.513713461,-0.599930785,-0.151451754,-2.007994507,-0.960327057,0.021728059,-1.336437712,-0.760327765,-0.82416669,-0.246186393,-0.096618395,-0.637833375,-0.12992571,-1.896154461,-0.968660531,0.021503563,-1.245302446,-0.811825559,-0.034596356,-0.840222994,-0.474903277,-0.41260836,-0.692283797,-0.255464379,-1.989499479,-0.994620361,0.031702993,-1.340552276,-0.835256935,-0.064426803,-0.882388309
8,20,1,-1,HALV,2,-0.344684128,0.043848762,-0.053709523,-0.111275335,-0.70475927,-0.519195432,0.720591352,0.21073931,0.222008832,0.407157212,0.304007815,0.44953978,-0.051349553,-0.038434413,-0.048045517,-0.048647619,1.099840261,0.185203032,0.292658432,0.132331139,0.209245221,0.25493173,0.214744717,0.12676316,0.203875982,0.248443214,0.207322,-0.686924785,-0.04787318,0.296424914,-0.071827631,-0.198172594,-0.02330687,-0.172745583,0.408653381,-0.321676072,-0.172745583,-0.292785183,0.285667157,-0.220106231,0.998520877,-0.452516927,-0.302439062,-0.117213588,0.575660345,1.324510893,4.597416251,0.040834326,-1.172261054,3.955069916,5.605857597,-3.385447594,0.260739136,-1.049229438,-1.081593825,0.577236207,-0.362079822,0.758785693,0.043047719,-0.967285732,-1.464398045,1.848940117,-1.314963749,-0.914977132,-0.072712185,-0.894720882,0.761030772,-0.65717329,1.321137154,0.028602838,-0.687590243,-1.835952142,0.100794652,-1.011099994,-0.914613999,-0.010294259,-0.898622083,-0.445491661,-0.358508852,1.959979014,0.906695445,-0.758389561,-1.024039858,0.104188188,-0.971361814,-0.471007239,-0.160168677,-0.882538644,-0.400763417,-0.32746109,1.211481455,0.099295595,-0.514192868,-1.014624558,0.039690544,-0.882168118,-0.483904901,-0.134512112,-0.867746119,-0.463768808,-0.513536007,0.712127122,0.009675226,-0.098474297,-0.960327057,0.02184129,-0.790510982,-0.305267509,-0.82416669,-0.239713972,-0.095708852,0.946269309,0.051740327,-0.032641201,-0.968660531,0.022097583,-0.60774783,-0.437479814,-0.061278842,-0.840222994,-0.470552131,-0.411483117,1.901923464,0.507077232,-1.101374116,-0.994620361,0.044960191,-1.340552276,-0.40073377,-0.191769477,-0.882388309
